starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 09 01:32:19 2015	1425875539	0	136	136	135
Mon Mar 09 01:32:43 2015	1425875563	0	136	136	135
Mon Mar 09 01:32:41 2015	1425875561	0	136	136	135
Mon Mar 09 01:32:01 2015	1425875521	0	136	136	135
Mon Mar 09 01:32:30 2015	1425875550	0	136	136	135
Mon Mar 09 01:32:22 2015	1425875542	0	136	136	135
Mon Mar 09 01:31:45 2015	1425875505	0	136	136	135
Mon Mar 09 01:32:04 2015	1425875524	0	136	136	135
Mon Mar 09 01:32:26 2015	1425875546	0	136	136	134
Mon Mar 09 01:32:41 2015	1425875561	0	136	136	135
Mon Mar 09 01:31:57 2015	1425875517	0	136	136	135
Mon Mar 09 01:32:11 2015	1425875531	0	136	136	135
Mon Mar 09 01:31:57 2015	1425875517	0	136	136	135
Mon Mar 09 01:32:07 2015	1425875527	0	136	136	136
Mon Mar 09 01:32:09 2015	1425875529	0	136	136	135
Mon Mar 09 01:32:08 2015	1425875528	0	136	136	136
Mon Mar 09 01:31:42 2015	1425875502	0	136	136	136
Mon Mar 09 01:32:23 2015	1425875543	0	136	136	136
Mon Mar 09 01:32:01 2015	1425875521	0	136	136	136
Mon Mar 09 01:31:42 2015	1425875502	0	136	136	136
Mon Mar 09 01:31:51 2015	1425875511	0	136	136	136
Mon Mar 09 01:32:30 2015	1425875550	0	136	136	136
Mon Mar 09 01:31:57 2015	1425875517	0	136	136	136
Mon Mar 09 01:32:09 2015	1425875529	0	136	136	136
Mon Mar 09 01:31:45 2015	1425875505	0	136	136	136
Mon Mar 09 01:31:42 2015	1425875502	0	136	136	136
Mon Mar 09 01:32:04 2015	1425875524	0	136	136	136
Mon Mar 09 01:32:22 2015	1425875542	0	136	136	135
Mon Mar 09 01:32:04 2015	1425875524	0	136	136	136
Mon Mar 09 01:32:09 2015	1425875529	0	136	136	136
Mon Mar 09 01:31:45 2015	1425875505	0	136	136	136
Mon Mar 09 01:31:54 2015	1425875514	0	136	136	136
Mon Mar 09 01:31:45 2015	1425875505	0	136	136	136
Mon Mar 09 01:32:29 2015	1425875549	0	136	136	136
Mon Mar 09 01:31:44 2015	1425875504	0	136	136	136
Mon Mar 09 01:32:04 2015	1425875524	0	136	136	136
Mon Mar 09 01:31:43 2015	1425875503	0	136	136	136
Mon Mar 09 01:32:32 2015	1425875552	0	136	136	136
Mon Mar 09 01:32:25 2015	1425875545	0	136	136	136
Mon Mar 09 01:32:40 2015	1425875560	0	136	136	136
Mon Mar 09 01:32:04 2015	1425875524	0	136	136	136
Mon Mar 09 01:32:07 2015	1425875527	0	136	136	136
Mon Mar 09 01:31:43 2015	1425875503	0	136	136	136
Mon Mar 09 01:31:45 2015	1425875505	0	136	136	136
Mon Mar 09 01:32:05 2015	1425875525	0	136	136	136
Mon Mar 09 01:32:07 2015	1425875527	0	136	136	136
Mon Mar 09 01:31:54 2015	1425875514	1	135	136	135
Mon Mar 09 01:32:09 2015	1425875529	0	136	136	136
Mon Mar 09 01:32:07 2015	1425875527	0	136	136	136
Mon Mar 09 01:32:37 2015	1425875557	0	136	136	136
Mon Mar 09 01:32:07 2015	1425875527	0	136	136	136
Mon Mar 09 01:32:04 2015	1425875524	0	136	136	136
Mon Mar 09 01:32:41 2015	1425875561	0	136	136	134
Mon Mar 09 01:31:45 2015	1425875505	0	136	136	136
Mon Mar 09 01:31:45 2015	1425875505	0	136	136	136
Mon Mar 09 01:31:51 2015	1425875511	0	136	136	136
Mon Mar 09 01:32:45 2015	1425875565	0	136	136	136
Mon Mar 09 01:32:41 2015	1425875561	0	136	136	136
Mon Mar 09 01:32:37 2015	1425875557	0	136	136	136
Mon Mar 09 01:31:44 2015	1425875504	0	136	136	136
Mon Mar 09 01:32:01 2015	1425875521	0	136	136	136
Mon Mar 09 01:32:07 2015	1425875527	0	136	136	136
Mon Mar 09 01:32:23 2015	1425875543	0	136	136	136
Mon Mar 09 01:32:40 2015	1425875560	0	136	136	136
Mon Mar 09 01:32:03 2015	1425875523	0	136	136	136
Mon Mar 09 01:32:07 2015	1425875527	0	136	136	136
Mon Mar 09 01:31:44 2015	1425875504	0	136	136	136
Mon Mar 09 01:31:51 2015	1425875511	0	136	136	136
Mon Mar 09 01:31:44 2015	1425875504	0	136	136	136
Mon Mar 09 01:32:07 2015	1425875527	0	136	136	136
Mon Mar 09 01:31:45 2015	1425875505	0	136	136	136
Mon Mar 09 01:31:44 2015	1425875504	0	136	136	136
Mon Mar 09 01:31:51 2015	1425875511	0	136	136	136
Mon Mar 09 01:32:03 2015	1425875523	0	136	136	136
Mon Mar 09 01:31:51 2015	1425875511	0	136	136	136
Mon Mar 09 01:31:43 2015	1425875503	0	136	136	136
Mon Mar 09 01:32:24 2015	1425875544	0	136	136	136
Mon Mar 09 01:32:40 2015	1425875560	0	136	136	136
Mon Mar 09 01:32:13 2015	1425875533	0	136	136	136
Mon Mar 09 01:31:43 2015	1425875503	0	136	136	136
Mon Mar 09 01:32:07 2015	1425875527	0	136	137	136
Mon Mar 09 01:31:42 2015	1425875502	0	136	137	136
Mon Mar 09 01:32:01 2015	1425875521	0	136	137	136
Mon Mar 09 01:32:10 2015	1425875530	0	136	137	136
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	136
Mon Mar 09 01:31:53 2015	1425875513	0	137	137	136
Mon Mar 09 01:32:41 2015	1425875561	0	137	137	136
Mon Mar 09 01:31:43 2015	1425875503	0	137	137	136
Mon Mar 09 01:31:48 2015	1425875508	0	137	137	136
Mon Mar 09 01:31:44 2015	1425875504	0	137	137	135
Mon Mar 09 01:32:04 2015	1425875524	0	137	137	136
Mon Mar 09 01:32:23 2015	1425875543	0	137	137	136
Mon Mar 09 01:31:43 2015	1425875503	0	137	137	136
Mon Mar 09 01:32:02 2015	1425875522	0	137	137	136
Mon Mar 09 01:32:40 2015	1425875560	0	137	137	136
Mon Mar 09 01:31:57 2015	1425875517	0	137	137	136
Mon Mar 09 01:32:04 2015	1425875524	0	137	137	136
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	136
Mon Mar 09 01:32:46 2015	1425875566	0	137	137	136
Mon Mar 09 01:32:04 2015	1425875524	0	137	137	136
Mon Mar 09 01:32:05 2015	1425875525	0	137	137	136
Mon Mar 09 01:32:08 2015	1425875528	0	137	137	136
Mon Mar 09 01:31:51 2015	1425875511	0	137	137	136
Mon Mar 09 01:32:13 2015	1425875533	0	137	137	136
Mon Mar 09 01:32:03 2015	1425875523	0	137	137	136
Mon Mar 09 01:31:42 2015	1425875502	0	137	137	136
Mon Mar 09 01:31:57 2015	1425875517	0	137	137	136
Mon Mar 09 01:32:04 2015	1425875524	0	137	137	136
Mon Mar 09 01:32:09 2015	1425875529	0	137	137	136
Mon Mar 09 01:32:03 2015	1425875523	0	137	137	136
Mon Mar 09 01:31:45 2015	1425875505	0	137	137	136
Mon Mar 09 01:31:51 2015	1425875511	0	137	137	136
Mon Mar 09 01:32:31 2015	1425875551	0	137	137	136
Mon Mar 09 01:32:09 2015	1425875529	0	137	137	136
Mon Mar 09 01:31:51 2015	1425875511	0	137	137	136
Mon Mar 09 01:32:08 2015	1425875528	0	137	137	136
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	137
Mon Mar 09 01:32:30 2015	1425875550	0	137	137	137
Mon Mar 09 01:31:51 2015	1425875511	0	137	137	137
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	137
Mon Mar 09 01:31:51 2015	1425875511	0	137	137	137
Mon Mar 09 01:31:52 2015	1425875512	0	137	137	136
Mon Mar 09 01:32:45 2015	1425875565	0	137	137	137
Mon Mar 09 01:31:44 2015	1425875504	0	137	137	137
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	137
Mon Mar 09 01:32:37 2015	1425875557	0	137	137	135
Mon Mar 09 01:32:16 2015	1425875536	0	137	137	137
Mon Mar 09 01:32:12 2015	1425875532	0	137	137	137
Mon Mar 09 01:32:22 2015	1425875542	0	137	137	137
Mon Mar 09 01:32:05 2015	1425875525	0	137	137	137
Mon Mar 09 01:32:41 2015	1425875561	0	137	137	137
Mon Mar 09 01:32:02 2015	1425875522	0	137	137	137
Mon Mar 09 01:32:22 2015	1425875542	0	137	137	137
Mon Mar 09 01:32:25 2015	1425875545	0	137	137	137
Mon Mar 09 01:31:47 2015	1425875507	0	137	137	137
Mon Mar 09 01:32:22 2015	1425875542	0	137	137	137
Mon Mar 09 01:32:05 2015	1425875525	0	137	137	137
Mon Mar 09 01:32:22 2015	1425875542	0	137	137	137
Mon Mar 09 01:32:05 2015	1425875525	0	137	137	137
Mon Mar 09 01:32:03 2015	1425875523	0	137	137	137
Mon Mar 09 01:31:45 2015	1425875505	0	137	137	137
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	137
Mon Mar 09 01:32:23 2015	1425875543	0	137	137	137
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	137
Mon Mar 09 01:31:45 2015	1425875505	0	137	137	137
Mon Mar 09 01:32:08 2015	1425875528	0	137	137	137
Mon Mar 09 01:31:42 2015	1425875502	0	137	137	137
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	137
Mon Mar 09 01:32:07 2015	1425875527	0	137	137	137
Mon Mar 09 01:32:38 2015	1425875558	0	137	137	136
Mon Mar 09 01:32:08 2015	1425875528	0	137	137	137
Mon Mar 09 01:32:04 2015	1425875524	0	137	137	137
Mon Mar 09 01:31:45 2015	1425875505	0	137	137	137
Mon Mar 09 01:32:06 2015	1425875526	0	137	137	137
Mon Mar 09 01:32:08 2015	1425875528	0	137	137	135
Mon Mar 09 01:31:47 2015	1425875507	0	137	137	137
Mon Mar 09 01:32:22 2015	1425875542	0	137	137	137
Mon Mar 09 01:32:37 2015	1425875557	0	137	137	137
Mon Mar 09 01:31:43 2015	1425875503	0	137	137	137
Mon Mar 09 01:32:03 2015	1425875523	0	137	137	137
Mon Mar 09 01:31:45 2015	1425875505	0	137	137	137
Mon Mar 09 01:32:28 2015	1425875548	0	137	137	137
Mon Mar 09 01:32:45 2015	1425875565	0	137	137	136
Mon Mar 09 01:31:57 2015	1425875517	0	137	137	135
Mon Mar 09 01:32:41 2015	1425875561	0	137	137	137
Mon Mar 09 01:32:08 2015	1425875528	0	137	137	137
Mon Mar 09 01:32:24 2015	1425875544	0	137	137	137
Mon Mar 09 01:32:06 2015	1425875526	0	137	137	137
Mon Mar 09 01:32:11 2015	1425875531	0	137	137	135
Mon Mar 09 01:31:57 2015	1425875517	0	137	137	137
Mon Mar 09 01:32:02 2015	1425875522	0	137	137	137
Mon Mar 09 01:32:24 2015	1425875544	0	137	137	136
Mon Mar 09 01:31:45 2015	1425875505	0	137	137	137
Mon Mar 09 01:31:45 2015	1425875505	0	137	137	137
Mon Mar 09 01:32:27 2015	1425875547	0	137	137	137
Mon Mar 09 01:32:27 2015	1425875547	0	137	137	137
Mon Mar 09 01:32:03 2015	1425875523	0	137	137	137
Mon Mar 09 01:32:25 2015	1425875545	0	137	137	137
Mon Mar 09 01:32:30 2015	1425875550	0	137	137	137
Mon Mar 09 01:32:06 2015	1425875526	0	137	137	137
Mon Mar 09 01:32:17 2015	1425875537	0	137	138	137
Mon Mar 09 01:32:44 2015	1425875564	0	137	138	137
Mon Mar 09 01:32:03 2015	1425875523	0	137	138	137
Mon Mar 09 01:32:07 2015	1425875527	0	137	138	137
Mon Mar 09 01:32:07 2015	1425875527	0	137	138	137
Mon Mar 09 01:32:04 2015	1425875524	0	137	138	137
Mon Mar 09 01:32:38 2015	1425875558	0	137	138	137
Mon Mar 09 01:32:08 2015	1425875528	0	137	138	137
Mon Mar 09 01:32:23 2015	1425875543	0	137	138	137
Mon Mar 09 01:32:24 2015	1425875544	0	137	138	137
Mon Mar 09 01:32:37 2015	1425875557	0	137	138	135
Mon Mar 09 01:32:30 2015	1425875550	0	137	138	137
Mon Mar 09 01:32:02 2015	1425875522	0	137	138	137
Mon Mar 09 01:32:02 2015	1425875522	0	137	138	137
Mon Mar 09 01:31:59 2015	1425875519	0	137	138	137
Mon Mar 09 01:32:15 2015	1425875535	0	137	138	137
Mon Mar 09 01:32:38 2015	1425875558	0	137	138	135
Mon Mar 09 01:32:01 2015	1425875521	0	137	138	137
Mon Mar 09 01:31:53 2015	1425875513	0	137	138	137
Mon Mar 09 01:31:57 2015	1425875517	0	138	138	137
Mon Mar 09 01:32:14 2015	1425875534	0	138	138	137
Mon Mar 09 01:32:07 2015	1425875527	0	138	138	137
Mon Mar 09 01:31:59 2015	1425875519	0	138	138	137
Mon Mar 09 01:31:59 2015	1425875519	0	138	138	137
Mon Mar 09 01:31:45 2015	1425875505	0	138	138	137
Mon Mar 09 01:32:25 2015	1425875545	0	138	138	137
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	137
Mon Mar 09 01:31:45 2015	1425875505	0	138	138	137
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	137
Mon Mar 09 01:31:57 2015	1425875517	0	138	138	137
Mon Mar 09 01:32:14 2015	1425875534	0	137	138	137
Mon Mar 09 01:32:05 2015	1425875525	0	138	138	137
Mon Mar 09 01:32:41 2015	1425875561	0	138	138	137
Mon Mar 09 01:31:53 2015	1425875513	0	138	138	137
Mon Mar 09 01:31:42 2015	1425875502	0	138	138	137
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	137
Mon Mar 09 01:31:52 2015	1425875512	0	138	138	137
Mon Mar 09 01:32:12 2015	1425875532	0	138	138	137
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	137
Mon Mar 09 01:31:59 2015	1425875519	0	138	138	137
Mon Mar 09 01:32:07 2015	1425875527	0	138	138	137
Mon Mar 09 01:32:21 2015	1425875541	0	138	138	137
Mon Mar 09 01:31:45 2015	1425875505	0	138	138	137
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	137
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	137
Mon Mar 09 01:32:41 2015	1425875561	0	138	138	137
Mon Mar 09 01:31:57 2015	1425875517	0	138	138	137
Mon Mar 09 01:31:47 2015	1425875507	0	138	138	137
Mon Mar 09 01:31:59 2015	1425875519	0	138	138	137
Mon Mar 09 01:32:19 2015	1425875539	0	138	138	137
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	137
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	137
Mon Mar 09 01:31:42 2015	1425875502	0	138	138	137
Mon Mar 09 01:32:05 2015	1425875525	0	138	138	137
Mon Mar 09 01:32:05 2015	1425875525	0	138	138	138
Mon Mar 09 01:32:27 2015	1425875547	0	138	138	137
Mon Mar 09 01:32:07 2015	1425875527	0	138	138	138
Mon Mar 09 01:32:21 2015	1425875541	0	138	138	137
Mon Mar 09 01:31:43 2015	1425875503	0	138	138	137
Mon Mar 09 01:32:07 2015	1425875527	0	138	138	137
Mon Mar 09 01:31:45 2015	1425875505	0	138	138	138
Mon Mar 09 01:31:42 2015	1425875502	0	138	138	137
Mon Mar 09 01:32:27 2015	1425875547	0	138	138	137
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	137
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:40 2015	1425875560	0	138	138	138
Mon Mar 09 01:32:12 2015	1425875532	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:09 2015	1425875529	0	138	138	137
Mon Mar 09 01:32:41 2015	1425875561	0	138	138	138
Mon Mar 09 01:32:07 2015	1425875527	0	138	138	103
Mon Mar 09 01:32:25 2015	1425875545	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	136
Mon Mar 09 01:31:42 2015	1425875502	0	138	138	138
Mon Mar 09 01:32:01 2015	1425875521	0	138	138	138
Mon Mar 09 01:32:01 2015	1425875521	0	138	138	138
Mon Mar 09 01:31:51 2015	1425875511	0	138	138	138
Mon Mar 09 01:31:45 2015	1425875505	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:31:47 2015	1425875507	0	138	138	138
Mon Mar 09 01:32:30 2015	1425875550	0	138	138	138
Mon Mar 09 01:32:12 2015	1425875532	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:32 2015	1425875552	0	138	138	138
Mon Mar 09 01:32:01 2015	1425875521	0	138	138	138
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	138
Mon Mar 09 01:32:12 2015	1425875532	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:25 2015	1425875545	0	138	138	138
Mon Mar 09 01:31:43 2015	1425875503	0	138	138	138
Mon Mar 09 01:31:45 2015	1425875505	0	138	138	138
Mon Mar 09 01:31:47 2015	1425875507	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:19 2015	1425875539	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:32:29 2015	1425875549	0	138	138	136
Mon Mar 09 01:31:58 2015	1425875518	0	138	138	138
Mon Mar 09 01:32:10 2015	1425875530	0	138	138	138
Mon Mar 09 01:32:00 2015	1425875520	0	138	138	138
Mon Mar 09 01:32:17 2015	1425875537	0	138	138	138
Mon Mar 09 01:32:40 2015	1425875560	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:05 2015	1425875525	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:32:27 2015	1425875547	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:32:05 2015	1425875525	0	138	138	138
Mon Mar 09 01:32:01 2015	1425875521	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:31:57 2015	1425875517	0	138	138	138
Mon Mar 09 01:31:42 2015	1425875502	0	138	138	138
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	138
Mon Mar 09 01:31:53 2015	1425875513	0	138	138	138
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	138
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	138
Mon Mar 09 01:32:39 2015	1425875559	0	138	138	138
Mon Mar 09 01:32:32 2015	1425875552	0	138	138	138
Mon Mar 09 01:31:48 2015	1425875508	0	138	138	138
Mon Mar 09 01:32:09 2015	1425875529	0	138	138	138
Mon Mar 09 01:31:42 2015	1425875502	0	138	138	138
Mon Mar 09 01:31:47 2015	1425875507	0	138	138	138
Mon Mar 09 01:31:44 2015	1425875504	0	138	138	138
Mon Mar 09 01:32:27 2015	1425875547	0	138	138	138
Mon Mar 09 01:32:27 2015	1425875547	0	138	138	138
Mon Mar 09 01:31:42 2015	1425875502	0	138	138	138
Mon Mar 09 01:32:26 2015	1425875546	0	138	138	138
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	138
Mon Mar 09 01:32:27 2015	1425875547	0	138	138	138
Mon Mar 09 01:32:16 2015	1425875536	0	138	138	138
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	138	138
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	138
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	138
Mon Mar 09 01:31:45 2015	1425875505	0	138	138	138
Mon Mar 09 01:31:57 2015	1425875517	0	138	138	138
Mon Mar 09 01:31:59 2015	1425875519	0	138	138	138
Mon Mar 09 01:32:30 2015	1425875550	0	138	138	138
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	138
Mon Mar 09 01:32:24 2015	1425875544	0	138	138	138
Mon Mar 09 01:31:57 2015	1425875517	0	138	138	138
Mon Mar 09 01:32:12 2015	1425875532	0	138	138	138
Mon Mar 09 01:32:13 2015	1425875533	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	138
Mon Mar 09 01:31:59 2015	1425875519	0	138	138	138
Mon Mar 09 01:32:43 2015	1425875563	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:31:44 2015	1425875504	0	138	138	138
Mon Mar 09 01:32:07 2015	1425875527	0	138	138	138
Mon Mar 09 01:32:02 2015	1425875522	0	138	138	138
Mon Mar 09 01:31:59 2015	1425875519	0	138	138	138
Mon Mar 09 01:32:06 2015	1425875526	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:32:26 2015	1425875546	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:31:42 2015	1425875502	0	138	138	138
Mon Mar 09 01:32:03 2015	1425875523	0	138	138	138
Mon Mar 09 01:31:43 2015	1425875503	0	138	139	138
Mon Mar 09 01:32:08 2015	1425875528	0	138	139	138
Mon Mar 09 01:32:45 2015	1425875565	0	138	139	138
Mon Mar 09 01:32:02 2015	1425875522	0	138	139	138
Mon Mar 09 01:32:04 2015	1425875524	0	138	139	138
Mon Mar 09 01:32:25 2015	1425875545	0	138	139	138
Mon Mar 09 01:31:52 2015	1425875512	0	138	139	138
Mon Mar 09 01:31:48 2015	1425875508	0	138	139	138
Mon Mar 09 01:32:12 2015	1425875532	0	138	139	138
Mon Mar 09 01:31:43 2015	1425875503	0	138	139	138
Mon Mar 09 01:31:45 2015	1425875505	0	138	139	138
Mon Mar 09 01:32:10 2015	1425875530	0	138	139	138
Mon Mar 09 01:32:43 2015	1425875563	0	138	139	138
Mon Mar 09 01:31:42 2015	1425875502	0	138	139	138
Mon Mar 09 01:31:57 2015	1425875517	0	139	139	138
Mon Mar 09 01:31:42 2015	1425875502	0	139	139	138
Mon Mar 09 01:32:26 2015	1425875546	0	139	139	138
Mon Mar 09 01:32:10 2015	1425875530	0	139	139	138
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	138
Mon Mar 09 01:32:24 2015	1425875544	0	139	139	138
Mon Mar 09 01:32:40 2015	1425875560	0	139	139	138
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	138
Mon Mar 09 01:32:08 2015	1425875528	0	139	139	138
Mon Mar 09 01:31:47 2015	1425875507	0	139	139	138
Mon Mar 09 01:31:59 2015	1425875519	0	139	139	138
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	138
Mon Mar 09 01:32:19 2015	1425875539	0	139	139	138
Mon Mar 09 01:31:44 2015	1425875504	0	139	139	138
Mon Mar 09 01:32:02 2015	1425875522	0	139	139	138
Mon Mar 09 01:32:10 2015	1425875530	0	139	139	138
Mon Mar 09 01:32:24 2015	1425875544	0	139	139	138
Mon Mar 09 01:31:52 2015	1425875512	0	139	139	138
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	138
Mon Mar 09 01:32:40 2015	1425875560	0	139	139	138
Mon Mar 09 01:32:12 2015	1425875532	0	139	139	138
Mon Mar 09 01:32:12 2015	1425875532	0	139	139	138
Mon Mar 09 01:32:26 2015	1425875546	0	139	139	138
Mon Mar 09 01:31:53 2015	1425875513	0	139	139	138
Mon Mar 09 01:32:23 2015	1425875543	0	139	139	138
Mon Mar 09 01:32:10 2015	1425875530	0	139	139	138
Mon Mar 09 01:31:44 2015	1425875504	0	139	139	138
Mon Mar 09 01:32:01 2015	1425875521	0	139	139	138
Mon Mar 09 01:32:10 2015	1425875530	0	139	139	138
Mon Mar 09 01:32:43 2015	1425875563	0	139	139	138
Mon Mar 09 01:31:47 2015	1425875507	0	139	139	138
Mon Mar 09 01:32:40 2015	1425875560	0	139	139	138
Mon Mar 09 01:32:01 2015	1425875521	0	139	139	138
Mon Mar 09 01:32:08 2015	1425875528	0	139	139	138
Mon Mar 09 01:32:07 2015	1425875527	0	139	139	137
Mon Mar 09 01:31:59 2015	1425875519	0	139	139	138
Mon Mar 09 01:32:02 2015	1425875522	0	139	139	137
Mon Mar 09 01:31:44 2015	1425875504	0	139	139	138
Mon Mar 09 01:32:07 2015	1425875527	0	139	139	138
Mon Mar 09 01:32:02 2015	1425875522	0	139	139	138
Mon Mar 09 01:32:25 2015	1425875545	0	139	139	138
Mon Mar 09 01:31:42 2015	1425875502	0	139	139	138
Mon Mar 09 01:31:57 2015	1425875517	0	139	139	138
Mon Mar 09 01:32:21 2015	1425875541	0	139	139	138
Mon Mar 09 01:31:48 2015	1425875508	0	139	139	139
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	138
Mon Mar 09 01:32:02 2015	1425875522	0	139	139	138
Mon Mar 09 01:31:59 2015	1425875519	0	139	139	138
Mon Mar 09 01:32:02 2015	1425875522	0	139	139	139
Mon Mar 09 01:32:32 2015	1425875552	0	139	139	139
Mon Mar 09 01:31:58 2015	1425875518	0	139	139	139
Mon Mar 09 01:32:33 2015	1425875553	0	139	139	139
Mon Mar 09 01:32:04 2015	1425875524	0	139	139	139
Mon Mar 09 01:31:48 2015	1425875508	0	139	139	139
Mon Mar 09 01:32:25 2015	1425875545	0	139	139	138
Mon Mar 09 01:32:14 2015	1425875534	0	139	139	139
Mon Mar 09 01:31:58 2015	1425875518	0	139	139	139
Mon Mar 09 01:31:42 2015	1425875502	0	139	139	139
Mon Mar 09 01:31:57 2015	1425875517	0	139	139	139
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	139
Mon Mar 09 01:32:20 2015	1425875540	0	139	139	139
Mon Mar 09 01:32:12 2015	1425875532	0	139	139	139
Mon Mar 09 01:32:12 2015	1425875532	0	139	139	139
Mon Mar 09 01:31:53 2015	1425875513	0	139	139	139
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	139
Mon Mar 09 01:32:17 2015	1425875537	0	139	139	138
Mon Mar 09 01:32:13 2015	1425875533	0	139	139	139
Mon Mar 09 01:31:57 2015	1425875517	0	139	139	139
Mon Mar 09 01:32:26 2015	1425875546	0	139	139	139
Mon Mar 09 01:32:12 2015	1425875532	0	139	139	139
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	139
Mon Mar 09 01:32:19 2015	1425875539	0	139	139	139
Mon Mar 09 01:32:45 2015	1425875565	0	139	139	139
Mon Mar 09 01:31:44 2015	1425875504	0	139	139	139
Mon Mar 09 01:32:02 2015	1425875522	0	139	139	139
Mon Mar 09 01:32:14 2015	1425875534	0	139	139	139
Mon Mar 09 01:31:44 2015	1425875504	0	139	139	139
Mon Mar 09 01:31:44 2015	1425875504	0	139	139	139
Mon Mar 09 01:32:30 2015	1425875550	0	139	139	139
Mon Mar 09 01:31:56 2015	1425875516	0	139	139	139
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	139
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	139
Mon Mar 09 01:32:03 2015	1425875523	0	139	139	139
Mon Mar 09 01:31:56 2015	1425875516	0	139	139	139
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	139
Mon Mar 09 01:31:44 2015	1425875504	0	139	139	139
Mon Mar 09 01:31:43 2015	1425875503	0	139	139	139
Mon Mar 09 01:32:02 2015	1425875522	0	139	139	139
Mon Mar 09 01:32:01 2015	1425875521	0	139	139	139
Mon Mar 09 01:31:56 2015	1425875516	0	139	139	139
Mon Mar 09 01:32:06 2015	1425875526	0	139	139	139
Mon Mar 09 01:32:13 2015	1425875533	0	139	139	139
Mon Mar 09 01:32:16 2015	1425875536	0	139	139	139
Mon Mar 09 01:32:11 2015	1425875531	0	139	139	138
